LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
98.33301	17.97354	0.31	9	581.698798	299.68926270
98.33301	17.99854	0.29	8	581.301350	283.81425770
98.33301	18.02354	0.27	8	580.916649	264.68638680
98.33301	18.04854	0.29	8	580.544719	283.54261340
98.33301	18.07354	0.31	9	580.185586	299.48234240
98.33301	18.09854	0.32	9	579.839272	310.18335880
98.33301	18.12354	0.32	9	579.505802	314.00304900
98.33301	18.14854	0.32	9	579.185197	314.00304900
98.33301	18.17354	0.32	9	578.877479	314.00304900
98.33301	18.19854	0.32	9	578.582668	310.29613530
98.33301	18.22354	0.31	9	578.300783	305.12508880
98.33301	18.24854	0.31	9	578.031845	305.12508880
98.33301	18.27354	0.31	9	577.775871	305.12508880
98.33301	18.29854	0.31	9	577.532878	301.66922530
98.33301	18.32354	0.30	9	577.302882	291.75568280
98.33301	18.34854	0.30	9	577.085900	295.92350910
98.33301	18.37354	0.33	9	576.881945	321.56887950
98.33301	18.39854	0.35	9	576.691032	343.66130060
98.33301	18.42354	0.37	9	576.513174	358.92731270
98.33301	18.44854	0.37	9	576.348382	364.46905060
98.33301	18.47354	0.37	9	576.196668	364.46905060
98.33301	18.49854	0.37	9	576.058042	359.09010310
98.33301	18.52354	0.37	9	575.932514	362.56656050
98.33301	18.54854	0.37	9	575.820092	364.46905060
98.33301	18.57354	0.37	9	575.720785	362.56656050
98.33301	18.59854	0.37	9	575.634597	364.46905060
98.33301	18.62354	0.37	9	575.561537	364.46905060
98.33301	18.64854	0.37	9	575.501608	362.56656050
98.33301	18.67354	0.37	9	575.454814	362.56656050
98.33301	18.69854	0.37	9	575.421160	364.46905060
98.33301	18.72354	0.37	9	575.400647	364.46905060
98.33301	18.74854	0.37	9	575.393276	364.46905060
98.33301	18.77354	0.37	9	575.399048	359.09010310
98.33301	18.79854	0.37	9	575.417964	358.92731270
98.33301	18.82354	0.37	9	575.450020	364.46905060
98.33301	18.84854	0.37	9	575.495216	359.09010310
